     0.001075101,1088,,branch-misses:u,569920,100.00,,
     0.001075101,471,,cache-misses:u,575552,100.00,,
     0.001075101,67289,,bus-cycles:u,579040,100.00,,
     0.001075101,40327,,instructions:u,582336,100.00,,
     0.002405310,58584,,branch-misses:u,985280,100.00,,
     0.002405310,1241,,cache-misses:u,983936,100.00,,
     0.002405310,1130663,,bus-cycles:u,983872,100.00,,
     0.002405310,1220502,,instructions:u,983936,100.00,,
     0.003589002,76865,,branch-misses:u,1164704,100.00,,
     0.003589002,1,,cache-misses:u,1163616,100.00,,
     0.003589002,1365963,,bus-cycles:u,1163104,100.00,,
     0.003589002,1536860,,instructions:u,1162848,100.00,,
     0.004756371,77530,,branch-misses:u,1166144,100.00,,
     0.004756371,0,,cache-misses:u,1166016,100.00,,
     0.004756371,1378113,,bus-cycles:u,1165984,100.00,,
     0.004756371,1554020,,instructions:u,1165792,100.00,,
     0.005918492,77118,,branch-misses:u,1161568,100.00,,
     0.005918492,0,,cache-misses:u,1161408,100.00,,
     0.005918492,1372744,,bus-cycles:u,1161440,100.00,,
     0.005918492,1545500,,instructions:u,1161344,100.00,,
     0.007079013,76297,,branch-misses:u,1161536,100.00,,
     0.007079013,0,,cache-misses:u,1161568,100.00,,
     0.007079013,1358679,,bus-cycles:u,1161472,100.00,,
     0.007079013,1528450,,instructions:u,1161472,100.00,,
     0.008243118,77694,,branch-misses:u,1162912,100.00,,
     0.008243118,0,,cache-misses:u,1162816,100.00,,
     0.008243118,1374342,,bus-cycles:u,1162848,100.00,,
     0.008243118,1552000,,instructions:u,1162816,100.00,,
     0.009403383,77404,,branch-misses:u,1160032,100.00,,
     0.009403383,0,,cache-misses:u,1160096,100.00,,
     0.009403383,1371213,,bus-cycles:u,1160096,100.00,,
     0.009403383,1549010,,instructions:u,1160192,100.00,,
     0.010563519,61829,,branch-misses:u,930528,100.00,,
     0.010563519,1,,cache-misses:u,930592,100.00,,
     0.010563519,1096948,,bus-cycles:u,930304,100.00,,
     0.010563519,1239190,,instructions:u,930112,100.00,,
     0.011720936,80597,,branch-misses:u,1146880,100.00,,
     0.011720936,1,,cache-misses:u,1146912,100.00,,
     0.011720936,1435066,,bus-cycles:u,1147072,100.00,,
     0.011720936,1611840,,instructions:u,1147008,100.00,,
     0.012875759,81805,,branch-misses:u,1154112,100.00,,
     0.012875759,0,,cache-misses:u,1153856,100.00,,
     0.012875759,1450569,,bus-cycles:u,1153792,100.00,,
     0.012875759,1631550,,instructions:u,1153856,100.00,,
     0.014029751,82019,,branch-misses:u,1153792,100.00,,
     0.014029751,0,,cache-misses:u,1153728,100.00,,
     0.014029751,1792120,,bus-cycles:u,1432384,100.00,,
     0.014029751,2027590,,instructions:u,1434688,100.00,,
     0.015475753,101792,,branch-misses:u,1446208,100.00,,
     0.015475753,0,,cache-misses:u,1446624,100.00,,
     0.015475753,1468309,,bus-cycles:u,1168192,100.00,,
     0.015475753,1646650,,instructions:u,1165888,100.00,,
     0.016632017,81899,,branch-misses:u,1155744,100.00,,
     0.016632017,0,,cache-misses:u,1155584,100.00,,
     0.016632017,1452491,,bus-cycles:u,1155392,100.00,,
     0.016632017,1632970,,instructions:u,1155392,100.00,,
     0.017785337,81939,,branch-misses:u,1153120,100.00,,
     0.017785337,0,,cache-misses:u,1152800,100.00,,
     0.017785337,1449422,,bus-cycles:u,1152608,100.00,,
     0.017785337,1641906,,instructions:u,1152576,100.00,,
     0.018936544,72554,,branch-misses:u,1024576,100.00,,
     0.018936544,1,,cache-misses:u,1024736,100.00,,
     0.018936544,1291596,,bus-cycles:u,1024960,100.00,,
     0.018936544,1453904,,instructions:u,1024896,100.00,,
     0.020087367,86794,,branch-misses:u,1150112,100.00,,
     0.020087367,1,,cache-misses:u,1149888,100.00,,
     0.020087367,1533019,,bus-cycles:u,1149632,100.00,,
     0.020087367,1726460,,instructions:u,1149568,100.00,,
     0.021234990,85888,,branch-misses:u,1147520,100.00,,
     0.021234990,0,,cache-misses:u,1147456,100.00,,
     0.021234990,1528833,,bus-cycles:u,1147488,100.00,,
     0.021234990,1728910,,instructions:u,1147456,100.00,,
     0.022381813,84720,,branch-misses:u,1146912,100.00,,
     0.022381813,0,,cache-misses:u,1146880,100.00,,
     0.022381813,1518038,,bus-cycles:u,1146880,100.00,,
     0.022381813,1697050,,instructions:u,1146912,100.00,,
     0.023562080,88841,,branch-misses:u,1180032,100.00,,
     0.023562080,0,,cache-misses:u,1180480,100.00,,
     0.023562080,1573771,,bus-cycles:u,1180416,100.00,,
     0.023562080,1783116,,instructions:u,1180384,100.00,,
     0.024712487,86499,,branch-misses:u,1149984,100.00,,
     0.024712487,0,,cache-misses:u,1149600,100.00,,
     0.024712487,1532441,,bus-cycles:u,1149632,100.00,,
     0.024712487,1731954,,instructions:u,1149664,100.00,,
     0.025859662,85248,,branch-misses:u,1146976,100.00,,
     0.025859662,0,,cache-misses:u,1147008,100.00,,
     0.025859662,1528178,,bus-cycles:u,1147104,100.00,,
     0.025859662,1703080,,instructions:u,1147040,100.00,,
     0.027011477,83481,,branch-misses:u,1153376,100.00,,
     0.027011477,1,,cache-misses:u,1153696,100.00,,
     0.027011477,1484249,,bus-cycles:u,1153984,100.00,,
     0.027011477,1673910,,instructions:u,1154272,100.00,,
     0.028170654,87075,,branch-misses:u,1157472,100.00,,
     0.028170654,0,,cache-misses:u,1157152,100.00,,
     0.028170654,1541903,,bus-cycles:u,1156736,100.00,,
     0.028170654,1743920,,instructions:u,1156608,100.00,,
     0.029319781,86254,,branch-misses:u,1148832,100.00,,
     0.029319781,0,,cache-misses:u,1148832,100.00,,
     0.029319781,1530963,,bus-cycles:u,1148864,100.00,,
     0.029319781,1725920,,instructions:u,1148704,100.00,,
     0.030469452,85819,,branch-misses:u,1149984,100.00,,
     0.030469452,0,,cache-misses:u,1150432,100.00,,
     0.030469452,1524708,,bus-cycles:u,1150464,100.00,,
     0.030469452,1725260,,instructions:u,1150496,100.00,,
     0.031621811,86736,,branch-misses:u,1152000,100.00,,
     0.031621811,0,,cache-misses:u,1151840,100.00,,
     0.031621811,1535695,,bus-cycles:u,1151840,100.00,,
     0.031621811,1734130,,instructions:u,1151840,100.00,,
     0.032771770,85568,,branch-misses:u,1149472,100.00,,
     0.032771770,0,,cache-misses:u,1149248,100.00,,
     0.032771770,1532351,,bus-cycles:u,1149216,100.00,,
     0.032771770,1710420,,instructions:u,1149248,100.00,,
     0.033919841,85789,,branch-misses:u,1148096,100.00,,
     0.033919841,0,,cache-misses:u,1148160,100.00,,
     0.033919841,1530606,,bus-cycles:u,1148160,100.00,,
     0.033919841,1714530,,instructions:u,1148128,100.00,,
     0.035070280,86115,,branch-misses:u,1150592,100.00,,
     0.035070280,0,,cache-misses:u,1150656,100.00,,
     0.035070280,1527097,,bus-cycles:u,1150688,100.00,,
     0.035070280,1717966,,instructions:u,1150720,100.00,,
     0.036219535,86015,,branch-misses:u,1148480,100.00,,
     0.036219535,0,,cache-misses:u,1148384,100.00,,
     0.036219535,1531261,,bus-cycles:u,1148384,100.00,,
     0.036219535,1723434,,instructions:u,1148480,100.00,,
     0.037368502,86392,,branch-misses:u,1148832,100.00,,
     0.037368502,0,,cache-misses:u,1148864,100.00,,
     0.037368502,1531267,,bus-cycles:u,1148768,100.00,,
     0.037368502,1731880,,instructions:u,1148672,100.00,,
     0.038518846,86155,,branch-misses:u,1150656,100.00,,
     0.038518846,0,,cache-misses:u,1150592,100.00,,
     0.038518846,1528399,,bus-cycles:u,1150656,100.00,,
     0.038518846,1723180,,instructions:u,1150624,100.00,,
     0.039668581,86185,,branch-misses:u,1149120,100.00,,
     0.039668581,0,,cache-misses:u,1149088,100.00,,
     0.039668581,1531658,,bus-cycles:u,1149088,100.00,,
     0.039668581,1727390,,instructions:u,1149120,100.00,,
     0.040816459,86488,,branch-misses:u,1147680,100.00,,
     0.040816459,0,,cache-misses:u,1147744,100.00,,
     0.040816459,1529972,,bus-cycles:u,1147744,100.00,,
     0.040816459,1727620,,instructions:u,1147744,100.00,,
     0.041963858,86383,,branch-misses:u,1147328,100.00,,
     0.041963858,0,,cache-misses:u,1147360,100.00,,
     0.041963858,1528971,,bus-cycles:u,1147360,100.00,,
     0.041963858,1723140,,instructions:u,1147328,100.00,,
     0.043124731,87138,,branch-misses:u,1161248,100.00,,
     0.043124731,1,,cache-misses:u,1161248,100.00,,
     0.043124731,1540740,,bus-cycles:u,1161312,100.00,,
     0.043124731,1740820,,instructions:u,1161312,100.00,,
     0.044287844,87705,,branch-misses:u,1162688,100.00,,
     0.044287844,0,,cache-misses:u,1162752,100.00,,
     0.044287844,1549859,,bus-cycles:u,1162784,100.00,,
     0.044287844,1751110,,instructions:u,1162816,100.00,,
     0.045437451,86573,,branch-misses:u,1149344,100.00,,
     0.045437451,0,,cache-misses:u,1149216,100.00,,
     0.045437451,1531090,,bus-cycles:u,1148992,100.00,,
     0.045437451,1727010,,instructions:u,1148960,100.00,,
     0.046587154,85967,,branch-misses:u,1149664,100.00,,
     0.046587154,0,,cache-misses:u,1149696,100.00,,
     0.046587154,1525546,,bus-cycles:u,1149888,100.00,,
     0.046587154,1723880,,instructions:u,1149920,100.00,,
     0.047736761,86365,,branch-misses:u,1149120,100.00,,
     0.047736761,0,,cache-misses:u,1149088,100.00,,
     0.047736761,1531195,,bus-cycles:u,1148960,100.00,,
     0.047736761,1731250,,instructions:u,1148960,100.00,,
     0.048884736,86207,,branch-misses:u,1147680,100.00,,
     0.048884736,0,,cache-misses:u,1147552,100.00,,
     0.048884736,1528778,,bus-cycles:u,1147552,100.00,,
     0.048884736,1720860,,instructions:u,1147584,100.00,,
     0.050032487,85947,,branch-misses:u,1147680,100.00,,
     0.050032487,1,,cache-misses:u,1154848,100.00,,
     0.050032487,1533368,,bus-cycles:u,1155424,100.00,,
     0.050032487,1723270,,instructions:u,1155360,100.00,,
     0.051191151,86421,,branch-misses:u,1158624,100.00,,
     0.051191151,0,,cache-misses:u,1151584,100.00,,
     0.051191151,1533470,,bus-cycles:u,1151136,100.00,,
     0.051191151,1733370,,instructions:u,1151168,100.00,,
     0.052339638,86419,,branch-misses:u,1148224,100.00,,
     0.052339638,0,,cache-misses:u,1148192,100.00,,
     0.052339638,1530440,,bus-cycles:u,1148160,100.00,,
     0.052339638,1730290,,instructions:u,1148192,100.00,,
     0.053488733,86330,,branch-misses:u,1149024,100.00,,
     0.053488733,0,,cache-misses:u,1149056,100.00,,
     0.053488733,1531041,,bus-cycles:u,1149024,100.00,,
     0.053488733,1721250,,instructions:u,1148992,100.00,,
     0.054637732,86257,,branch-misses:u,1149184,100.00,,
     0.054637732,0,,cache-misses:u,1149088,100.00,,
     0.054637732,1525471,,bus-cycles:u,1149152,100.00,,
     0.054637732,1726420,,instructions:u,1149120,100.00,,
     0.055788395,86710,,branch-misses:u,1150080,100.00,,
